billing_period_start,billing_period_end,usage_start,usage_end,line_item_id,invoice_id,line_item_type,cost_category,payer_account_id,linked_account_id,resource_id,service,sku,usage_type,operation,region,availability_zone,quantity,unit,currency,public_ondemand_unit_price,list_cost,ondemand_cost_equivalent,unblended_cost,amortized_cost,effective_cost,net_cost,credit_amount,tax_amount,support_fee_amount,marketplace_fee_amount,tag_application,tag_environment,tag_owner,tag_cost_center,is_late_adjustment
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000011,AWS-2026-07-0001,support,Support,777700000001,111111111111,support-111111111111,AWS Support (Business),SUPPORT-BIZ,Support,Support,us-east-1,us-east-1a,1,Monthly,USD,0.000000,2047.380000,2047.380000,2047.380000,2047.380000,2047.380000,2047.380000,0.000000,0.000000,2047.380000,0.000000,payments-api,prod,Priya Kumar,CC-1001,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000012,AWS-2026-07-0001,usage,EC2Compute,777700000001,222222222222,ec2compute-222222-BoxUsage,Amazon Elastic Compute Cloud,SKU-EC2-xlarge,BoxUsage:m5.xlarge,RunInstances,us-east-1,us-east-1a,648,Hrs,USD,1.920000,1244.160000,1244.160000,808.700000,808.700000,808.700000,808.700000,0.000000,0.000000,0.000000,0.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000013,AWS-2026-07-0001,savings_plan_recurring,Commitment,777700000001,222222222222,ec2compute-222222-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,1.920000,1244.160000,1244.160000,435.460000,-435.460000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000014,AWS-2026-07-0001,usage,EC2Compute,777700000001,222222222222,ec2compute-222222-BoxUsage,Amazon Elastic Compute Cloud,SKU-EC2-xlarge,BoxUsage:c5.2xlarge,RunInstances,us-east-1,us-east-1a,320,Hrs,USD,3.400000,1088.000000,1088.000000,707.200000,707.200000,707.200000,707.200000,0.000000,0.000000,0.000000,0.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000015,AWS-2026-07-0001,savings_plan_recurring,Commitment,777700000001,222222222222,ec2compute-222222-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,3.400000,1088.000000,1088.000000,380.800000,-380.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000016,AWS-2026-07-0001,usage,Storage,777700000001,222222222222,storage-222222-TimedStorage-ByteHrs,Amazon Simple Storage Service,SKU-STO-yteHrs,TimedStorage-ByteHrs,Put,us-east-1,us-east-1a,14850,GB-Mo,USD,0.230000,3415.500000,3415.500000,3415.500000,3415.500000,3415.500000,3415.500000,0.000000,0.000000,0.000000,0.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000017,AWS-2026-07-0001,usage,RDSDatabase,777700000001,222222222222,rdsdatabase-222222-InstanceUsage,Amazon Relational Database Service,SKU-RDS-.large,InstanceUsage:db.r5.large,Put,us-east-1,us-east-1a,633,Hrs,USD,2.620000,1658.460000,1658.460000,1077.990000,1077.990000,1077.990000,1077.990000,0.000000,0.000000,0.000000,0.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000018,AWS-2026-07-0001,savings_plan_recurring,Commitment,777700000001,222222222222,rdsdatabase-222222-InstanceUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,Put,us-east-1,us-east-1a,0,Hrs,USD,2.620000,1658.460000,1658.460000,580.470000,-580.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000019,AWS-2026-07-0001,usage,Network,777700000001,222222222222,network-222222-Requests-Tier1,Amazon CloudFront,SKU-NET--Tier1,Requests-Tier1,Put,us-east-1,us-east-1a,882000,Requests,USD,0.010000,8820.000000,8820.000000,8820.000000,8820.000000,8820.000000,8820.000000,0.000000,0.000000,0.000000,0.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000020,AWS-2026-07-0001,usage,Network,777700000001,222222222222,network-222222-Bytes Transfer-To-Internet,Amazon CloudFront,SKU-NET-ternet,Bytes Transfer-To-Internet,Put,us-east-1,us-east-1a,1854,GB,USD,1.200000,2224.800000,2224.800000,2224.800000,2224.800000,2224.800000,2224.800000,0.000000,0.000000,0.000000,0.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000021,AWS-2026-07-0001,usage,Marketplace,777700000001,222222222222,marketplace-222222-Software(Redis-Labs),AWS Marketplace,SKU-MAR--Labs),Software(Redis-Labs),Put,us-east-1,us-east-1a,727,Hrs,USD,2.500000,1817.500000,1817.500000,1817.500000,1817.500000,1817.500000,1817.500000,0.000000,0.000000,0.000000,1817.500000,payments-api,dev,Priya Kumar,CC-1001,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000022,AWS-2026-07-0001,support,Support,777700000001,222222222222,support-222222222222,AWS Support (Business),SUPPORT-BIZ,Support,Support,us-east-1,us-east-1a,1,Monthly,USD,0.000000,1887.160000,1887.160000,1887.160000,1887.160000,1887.160000,1887.160000,0.000000,0.000000,1887.160000,0.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000023,AWS-2026-07-0001,usage,EC2Compute,777700000001,333333333333,ec2compute-333333-BoxUsage,Amazon Elastic Compute Cloud,SKU-EC2-xlarge,BoxUsage:m5.xlarge,RunInstances,us-east-1,us-east-1a,770,Hrs,USD,1.920000,1478.400000,1478.400000,960.960000,960.960000,960.960000,960.960000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000024,AWS-2026-07-0001,savings_plan_recurring,Commitment,777700000001,333333333333,ec2compute-333333-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,1.920000,1478.400000,1478.400000,517.440000,-517.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000025,AWS-2026-07-0001,usage,EC2Compute,777700000001,333333333333,ec2compute-333333-BoxUsage,Amazon Elastic Compute Cloud,SKU-EC2-xlarge,BoxUsage:c5.2xlarge,RunInstances,us-east-1,us-east-1a,320,Hrs,USD,3.400000,1088.000000,1088.000000,707.200000,707.200000,707.200000,707.200000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000026,AWS-2026-07-0001,savings_plan_recurring,Commitment,777700000001,333333333333,ec2compute-333333-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,3.400000,1088.000000,1088.000000,380.800000,-380.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000027,AWS-2026-07-0001,usage,Storage,777700000001,333333333333,storage-333333-TimedStorage-ByteHrs,Amazon Simple Storage Service,SKU-STO-yteHrs,TimedStorage-ByteHrs,Put,us-east-1,us-east-1a,15300,GB-Mo,USD,0.230000,3519.000000,3519.000000,3519.000000,3519.000000,3519.000000,3519.000000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000028,AWS-2026-07-0001,usage,RDSDatabase,777700000001,333333333333,rdsdatabase-333333-InstanceUsage,Amazon Relational Database Service,SKU-RDS-.large,InstanceUsage:db.r5.large,Put,us-east-1,us-east-1a,756,Hrs,USD,2.620000,1980.720000,1980.720000,1287.460000,1287.460000,1287.460000,1287.460000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000029,AWS-2026-07-0001,savings_plan_recurring,Commitment,777700000001,333333333333,rdsdatabase-333333-InstanceUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,Put,us-east-1,us-east-1a,0,Hrs,USD,2.620000,1980.720000,1980.720000,693.260000,-693.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000030,AWS-2026-07-0001,usage,Network,777700000001,333333333333,network-333333-Requests-Tier1,Amazon CloudFront,SKU-NET--Tier1,Requests-Tier1,Put,us-east-1,us-east-1a,954000,Requests,USD,0.010000,9540.000000,9540.000000,9540.000000,9540.000000,9540.000000,9540.000000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000031,AWS-2026-07-0001,usage,Network,777700000001,333333333333,network-333333-Bytes Transfer-To-Internet,Amazon CloudFront,SKU-NET-ternet,Bytes Transfer-To-Internet,Put,us-east-1,us-east-1a,1746,GB,USD,1.200000,2095.200000,2095.200000,2095.200000,2095.200000,2095.200000,2095.200000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000032,AWS-2026-07-0001,usage,Marketplace,777700000001,333333333333,marketplace-333333-Software(Redis-Labs),AWS Marketplace,SKU-MAR--Labs),Software(Redis-Labs),Put,us-east-1,us-east-1a,655,Hrs,USD,2.500000,1637.500000,1637.500000,1637.500000,1637.500000,1637.500000,1637.500000,0.000000,0.000000,0.000000,1637.500000,data-platform,prod,Luis Ortega,CC-2002,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000033,AWS-2026-07-0001,support,Support,777700000001,333333333333,support-333333333333,AWS Support (Business),SUPPORT-BIZ,Support,Support,us-east-1,us-east-1a,1,Monthly,USD,0.000000,1974.730000,1974.730000,1974.730000,1974.730000,1974.730000,1974.730000,0.000000,0.000000,1974.730000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000034,AWS-2026-07-0001,usage,EC2Compute,777700000001,444444444444,ec2compute-444444-BoxUsage,Amazon Elastic Compute Cloud,SKU-EC2-xlarge,BoxUsage:m5.xlarge,RunInstances,us-east-1,us-east-1a,770,Hrs,USD,1.920000,1478.400000,1478.400000,960.960000,960.960000,960.960000,960.960000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000035,AWS-2026-07-0001,savings_plan_recurring,Commitment,777700000001,444444444444,ec2compute-444444-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,1.920000,1478.400000,1478.400000,517.440000,-517.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000036,AWS-2026-07-0001,usage,EC2Compute,777700000001,444444444444,ec2compute-444444-BoxUsage,Amazon Elastic Compute Cloud,SKU-EC2-xlarge,BoxUsage:c5.2xlarge,RunInstances,us-east-1,us-east-1a,327,Hrs,USD,3.400000,1111.800000,1111.800000,722.670000,722.670000,722.670000,722.670000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000037,AWS-2026-07-0001,savings_plan_recurring,Commitment,777700000001,444444444444,ec2compute-444444-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,3.400000,1111.800000,1111.800000,389.130000,-389.130000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000038,AWS-2026-07-0001,usage,Storage,777700000001,444444444444,storage-444444-TimedStorage-ByteHrs,Amazon Simple Storage Service,SKU-STO-yteHrs,TimedStorage-ByteHrs,Put,us-east-1,us-east-1a,13350,GB-Mo,USD,0.230000,3070.500000,3070.500000,3070.500000,3070.500000,3070.500000,3070.500000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000039,AWS-2026-07-0001,usage,RDSDatabase,777700000001,444444444444,rdsdatabase-444444-InstanceUsage,Amazon Relational Database Service,SKU-RDS-.large,InstanceUsage:db.r5.large,Put,us-east-1,us-east-1a,806,Hrs,USD,2.620000,2111.720000,2111.720000,1372.610000,1372.610000,1372.610000,1372.610000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000040,AWS-2026-07-0001,savings_plan_recurring,Commitment,777700000001,444444444444,rdsdatabase-444444-InstanceUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,Put,us-east-1,us-east-1a,0,Hrs,USD,2.620000,2111.720000,2111.720000,739.110000,-739.110000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000041,AWS-2026-07-0001,usage,Network,777700000001,444444444444,network-444444-Requests-Tier1,Amazon CloudFront,SKU-NET--Tier1,Requests-Tier1,Put,us-east-1,us-east-1a,954000,Requests,USD,0.010000,9540.000000,9540.000000,9540.000000,9540.000000,9540.000000,9540.000000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000042,AWS-2026-07-0001,usage,Network,777700000001,444444444444,network-444444-Bytes Transfer-To-Internet,Amazon CloudFront,SKU-NET-ternet,Bytes Transfer-To-Internet,Put,us-east-1,us-east-1a,1926,GB,USD,1.200000,2311.200000,2311.200000,2311.200000,2311.200000,2311.200000,2311.200000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000043,AWS-2026-07-0001,usage,Marketplace,777700000001,444444444444,marketplace-444444-Software(Redis-Labs),AWS Marketplace,SKU-MAR--Labs),Software(Redis-Labs),Put,us-east-1,us-east-1a,691,Hrs,USD,2.500000,1727.500000,1727.500000,1727.500000,1727.500000,1727.500000,1727.500000,0.000000,0.000000,0.000000,1727.500000,ml-research,prod,Hana Sato,CC-3003,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000044,AWS-2026-07-0001,support,Support,777700000001,444444444444,support-444444444444,AWS Support (Business),SUPPORT-BIZ,Support,Support,us-east-1,us-east-1a,1,Monthly,USD,0.000000,1970.540000,1970.540000,1970.540000,1970.540000,1970.540000,1970.540000,0.000000,0.000000,1970.540000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000045,AWS-2026-07-0001,usage,EC2Compute,777700000001,999999999999,ec2compute-999999-BoxUsage,Amazon Elastic Compute Cloud,SKU-EC2-xlarge,BoxUsage:m5.xlarge,RunInstances,us-east-1,us-east-1a,763,Hrs,USD,1.920000,1464.960000,1464.960000,952.220000,952.220000,952.220000,952.220000,0.000000,0.000000,0.000000,0.000000,legacy-batch,prod,,,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000046,AWS-2026-07-0001,savings_plan_recurring,Commitment,777700000001,999999999999,ec2compute-999999-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,1.920000,1464.960000,1464.960000,512.740000,-512.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,legacy-batch,prod,,,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000047,AWS-2026-07-0001,usage,EC2Compute,777700000001,999999999999,ec2compute-999999-BoxUsage,Amazon Elastic Compute Cloud,SKU-EC2-xlarge,BoxUsage:c5.2xlarge,RunInstances,us-east-1,us-east-1a,370,Hrs,USD,3.400000,1258.000000,1258.000000,817.700000,817.700000,817.700000,817.700000,0.000000,0.000000,0.000000,0.000000,legacy-batch,prod,,,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000048,AWS-2026-07-0001,savings_plan_recurring,Commitment,777700000001,999999999999,ec2compute-999999-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,3.400000,1258.000000,1258.000000,440.300000,-440.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,legacy-batch,prod,,,false
2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,777700000001-2026-07-000049,AWS-2026-07-0001,usage,Storage,777700000001,999999999999,storage-999999-TimedStorage-ByteHrs,Amazon Simple Storage Service,SKU-STO-yteHrs,TimedStorage-ByteHrs,Put,us-east-1,us-east-1a,13800,GB-Mo,USD,0.230000,3174.000000,3174.000000,3174.000000,3174.000000,3174.000000,3174.000000,0.000000,0.000000,0.000000,0.000000,legacy-batch,prod,,,false
