billing_period_start,billing_period_end,usage_start,usage_end,line_item_id,invoice_id,line_item_type,cost_category,payer_account_id,linked_account_id,resource_id,service,sku,usage_type,operation,region,availability_zone,quantity,unit,currency,public_ondemand_unit_price,list_cost,ondemand_cost_equivalent,unblended_cost,amortized_cost,effective_cost,net_cost,credit_amount,tax_amount,support_fee_amount,marketplace_fee_amount,tag_application,tag_environment,tag_owner,tag_cost_center,is_late_adjustment
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000018,AWS-2026-06-0001,savings_plan_recurring,Commitment,777700000001,222222222222,rdsdatabase-222222-InstanceUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,Put,us-east-1,us-east-1a,0,Hrs,USD,2.620000,1999.060000,1999.060000,699.680000,-699.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000019,AWS-2026-06-0001,usage,Network,777700000001,222222222222,network-222222-Requests-Tier1,Amazon CloudFront,SKU-NET--Tier1,Requests-Tier1,Put,us-east-1,us-east-1a,918000,Requests,USD,0.010000,9180.000000,9180.000000,9180.000000,9180.000000,9180.000000,9180.000000,0.000000,0.000000,0.000000,0.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000020,AWS-2026-06-0001,usage,Network,777700000001,222222222222,network-222222-Bytes Transfer-To-Internet,Amazon CloudFront,SKU-NET-ternet,Bytes Transfer-To-Internet,Put,us-east-1,us-east-1a,1962,GB,USD,1.200000,2354.400000,2354.400000,2354.400000,2354.400000,2354.400000,2354.400000,0.000000,0.000000,0.000000,0.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000021,AWS-2026-06-0001,usage,Marketplace,777700000001,222222222222,marketplace-222222-Software(Redis-Labs),AWS Marketplace,SKU-MAR--Labs),Software(Redis-Labs),Put,us-east-1,us-east-1a,770,Hrs,USD,2.500000,1925.000000,1925.000000,1925.000000,1925.000000,1925.000000,1925.000000,0.000000,0.000000,0.000000,1925.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000022,AWS-2026-06-0001,support,Support,777700000001,222222222222,support-222222222222,AWS Support (Business),SUPPORT-BIZ,Support,Support,us-east-1,us-east-1a,1,Monthly,USD,0.000000,2031.210000,2031.210000,2031.210000,2031.210000,2031.210000,2031.210000,0.000000,0.000000,2031.210000,0.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000023,AWS-2026-06-0001,usage,EC2Compute,777700000001,333333333333,ec2compute-333333-BoxUsage,Amazon Elastic Compute Cloud,SKU-EC2-xlarge,BoxUsage:m5.xlarge,RunInstances,us-east-1,us-east-1a,748,Hrs,USD,1.920000,1436.160000,1436.160000,933.500000,933.500000,933.500000,933.500000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000024,AWS-2026-06-0001,savings_plan_recurring,Commitment,777700000001,333333333333,ec2compute-333333-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,1.920000,1436.160000,1436.160000,502.660000,-502.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000025,AWS-2026-06-0001,usage,EC2Compute,777700000001,333333333333,ec2compute-333333-BoxUsage,Amazon Elastic Compute Cloud,SKU-EC2-xlarge,BoxUsage:c5.2xlarge,RunInstances,us-east-1,us-east-1a,399,Hrs,USD,3.400000,1356.600000,1356.600000,881.790000,881.790000,881.790000,881.790000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000026,AWS-2026-06-0001,savings_plan_recurring,Commitment,777700000001,333333333333,ec2compute-333333-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,3.400000,1356.600000,1356.600000,474.810000,-474.810000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000027,AWS-2026-06-0001,usage,Storage,777700000001,333333333333,storage-333333-TimedStorage-ByteHrs,Amazon Simple Storage Service,SKU-STO-yteHrs,TimedStorage-ByteHrs,Put,us-east-1,us-east-1a,15750,GB-Mo,USD,0.230000,3622.500000,3622.500000,3622.500000,3622.500000,3622.500000,3622.500000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000028,AWS-2026-06-0001,usage,RDSDatabase,777700000001,333333333333,rdsdatabase-333333-InstanceUsage,Amazon Relational Database Service,SKU-RDS-.large,InstanceUsage:db.r5.large,Put,us-east-1,us-east-1a,770,Hrs,USD,2.620000,2017.400000,2017.400000,1311.310000,1311.310000,1311.310000,1311.310000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000029,AWS-2026-06-0001,savings_plan_recurring,Commitment,777700000001,333333333333,rdsdatabase-333333-InstanceUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,Put,us-east-1,us-east-1a,0,Hrs,USD,2.620000,2017.400000,2017.400000,706.090000,-706.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000030,AWS-2026-06-0001,usage,Network,777700000001,333333333333,network-333333-Requests-Tier1,Amazon CloudFront,SKU-NET--Tier1,Requests-Tier1,Put,us-east-1,us-east-1a,945000,Requests,USD,0.010000,9450.000000,9450.000000,9450.000000,9450.000000,9450.000000,9450.000000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000031,AWS-2026-06-0001,usage,Network,777700000001,333333333333,network-333333-Bytes Transfer-To-Internet,Amazon CloudFront,SKU-NET-ternet,Bytes Transfer-To-Internet,Put,us-east-1,us-east-1a,1710,GB,USD,1.200000,2052.000000,2052.000000,2052.000000,2052.000000,2052.000000,2052.000000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000032,AWS-2026-06-0001,usage,Marketplace,777700000001,333333333333,marketplace-333333-Software(Redis-Labs),AWS Marketplace,SKU-MAR--Labs),Software(Redis-Labs),Put,us-east-1,us-east-1a,669,Hrs,USD,2.500000,1672.500000,1672.500000,1672.500000,1672.500000,1672.500000,1672.500000,0.000000,0.000000,0.000000,1672.500000,data-platform,prod,Luis Ortega,CC-2002,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000033,AWS-2026-06-0001,support,Support,777700000001,333333333333,support-333333333333,AWS Support (Business),SUPPORT-BIZ,Support,Support,us-east-1,us-east-1a,1,Monthly,USD,0.000000,1992.360000,1992.360000,1992.360000,1992.360000,1992.360000,1992.360000,0.000000,0.000000,1992.360000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000034,AWS-2026-06-0001,usage,EC2Compute,777700000001,444444444444,ec2compute-444444-BoxUsage,Amazon Elastic Compute Cloud,SKU-EC2-xlarge,BoxUsage:m5.xlarge,RunInstances,us-east-1,us-east-1a,720,Hrs,USD,1.920000,1395.840000,1395.840000,907.290000,907.290000,907.290000,907.290000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000035,AWS-2026-06-0001,savings_plan_recurring,Commitment,777700000001,444444444444,ec2compute-444444-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,1.920000,1395.840000,1395.840000,488.550000,-488.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000036,AWS-2026-06-0001,usage,EC2Compute,777700000001,444444444444,ec2compute-444444-BoxUsage,Amazon Elastic Compute Cloud,SKU-EC2-xlarge,BoxUsage:c5.2xlarge,RunInstances,us-east-1,us-east-1a,360,Hrs,USD,3.400000,1173.000000,1173.000000,762.450000,762.450000,762.450000,762.450000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000037,AWS-2026-06-0001,savings_plan_recurring,Commitment,777700000001,444444444444,ec2compute-444444-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,3.400000,1173.000000,1173.000000,410.550000,-410.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000038,AWS-2026-06-0001,usage,Storage,777700000001,444444444444,storage-444444-TimedStorage-ByteHrs,Amazon Simple Storage Service,SKU-STO-yteHrs,TimedStorage-ByteHrs,Put,us-east-1,us-east-1a,15750,GB-Mo,USD,0.230000,3622.500000,3622.500000,3622.500000,3622.500000,3622.500000,3622.500000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000039,AWS-2026-06-0001,usage,RDSDatabase,777700000001,444444444444,rdsdatabase-444444-InstanceUsage,Amazon Relational Database Service,SKU-RDS-.large,InstanceUsage:db.r5.large,Put,us-east-1,us-east-1a,777,Hrs,USD,2.620000,2035.740000,2035.740000,1323.230000,1323.230000,1323.230000,1323.230000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000040,AWS-2026-06-0001,savings_plan_recurring,Commitment,777700000001,444444444444,rdsdatabase-444444-InstanceUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,Put,us-east-1,us-east-1a,0,Hrs,USD,2.620000,2035.740000,2035.740000,712.510000,-712.510000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000041,AWS-2026-06-0001,usage,Network,777700000001,444444444444,network-444444-Requests-Tier1,Amazon CloudFront,SKU-NET--Tier1,Requests-Tier1,Put,us-east-1,us-east-1a,918000,Requests,USD,0.010000,9180.000000,9180.000000,9180.000000,9180.000000,9180.000000,9180.000000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000042,AWS-2026-06-0001,usage,Network,777700000001,444444444444,network-444444-Bytes Transfer-To-Internet,Amazon CloudFront,SKU-NET-ternet,Bytes Transfer-To-Internet,Put,us-east-1,us-east-1a,1818,GB,USD,1.200000,2181.600000,2181.600000,2181.600000,2181.600000,2181.600000,2181.600000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000043,AWS-2026-06-0001,usage,Marketplace,777700000001,444444444444,marketplace-444444-Software(Redis-Labs),AWS Marketplace,SKU-MAR--Labs),Software(Redis-Labs),Put,us-east-1,us-east-1a,727,Hrs,USD,2.500000,1817.500000,1817.500000,1817.500000,1817.500000,1817.500000,1817.500000,0.000000,0.000000,0.000000,1817.500000,ml-research,prod,Hana Sato,CC-3003,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000044,AWS-2026-06-0001,support,Support,777700000001,444444444444,support-444444444444,AWS Support (Business),SUPPORT-BIZ,Support,Support,us-east-1,us-east-1a,1,Monthly,USD,0.000000,1979.450000,1979.450000,1979.450000,1979.450000,1979.450000,1979.450000,0.000000,0.000000,1979.450000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000045,AWS-2026-06-0001,usage,EC2Compute,777700000001,999999999999,ec2compute-999999-BoxUsage,Amazon Elastic Compute Cloud,SKU-EC2-xlarge,BoxUsage:m5.xlarge,RunInstances,us-east-1,us-east-1a,748,Hrs,USD,1.920000,1436.160000,1436.160000,933.500000,933.500000,933.500000,933.500000,0.000000,0.000000,0.000000,0.000000,legacy-batch,prod,,,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000046,AWS-2026-06-0001,savings_plan_recurring,Commitment,777700000001,999999999999,ec2compute-999999-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,1.920000,1436.160000,1436.160000,502.660000,-502.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,legacy-batch,prod,,,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000047,AWS-2026-06-0001,usage,EC2Compute,777700000001,999999999999,ec2compute-999999-BoxUsage,Amazon Elastic Compute Cloud,SKU-EC2-xlarge,BoxUsage:c5.2xlarge,RunInstances,us-east-1,us-east-1a,360,Hrs,USD,3.400000,1224.000000,1224.000000,795.600000,795.600000,795.600000,795.600000,0.000000,0.000000,0.000000,0.000000,legacy-batch,prod,,,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000048,AWS-2026-06-0001,savings_plan_recurring,Commitment,777700000001,999999999999,ec2compute-999999-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,3.400000,1224.000000,1224.000000,428.400000,-428.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,legacy-batch,prod,,,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,777700000001-2026-06-000049,AWS-2026-06-0001,usage,Storage,777700000001,999999999999,storage-999999-TimedStorage-ByteHrs,Amazon Simple Storage Service,SKU-STO-yteHrs,TimedStorage-ByteHrs,Put,us-east-1,us-east-1a,13800,GB-Mo,USD,0.230000,3174.000000,3174.000000,3174.000000,3174.000000,3174.000000,3174.000000,0.000000,0.000000,0.000000,0.000000,legacy-batch,prod,,,false
