billing_period_start,billing_period_end,usage_start,usage_end,line_item_id,invoice_id,line_item_type,cost_category,payer_account_id,linked_account_id,resource_id,service,sku,usage_type,operation,region,availability_zone,quantity,unit,currency,public_ondemand_unit_price,list_cost,ondemand_cost_equivalent,unblended_cost,amortized_cost,effective_cost,net_cost,credit_amount,tax_amount,support_fee_amount,marketplace_fee_amount,tag_application,tag_environment,tag_owner,tag_cost_center,is_late_adjustment
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000015,AWS-2026-08-0001,savings_plan_recurring,Commitment,777700000001,222222222222,ec2compute-222222-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,3.400000,1074.400000,1074.400000,376.040000,-376.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000016,AWS-2026-08-0001,usage,Storage,777700000001,222222222222,storage-222222-TimedStorage-ByteHrs,Amazon Simple Storage Service,SKU-STO-yteHrs,TimedStorage-ByteHrs,Put,us-east-1,us-east-1a,13350,GB-Mo,USD,0.230000,3070.500000,3070.500000,3070.500000,3070.500000,3070.500000,3070.500000,0.000000,0.000000,0.000000,0.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000017,AWS-2026-08-0001,usage,RDSDatabase,777700000001,222222222222,rdsdatabase-222222-InstanceUsage,Amazon Relational Database Service,SKU-RDS-.large,InstanceUsage:db.r5.large,Put,us-east-1,us-east-1a,712,Hrs,USD,2.620000,1865.440000,1865.440000,1212.530000,1212.530000,1212.530000,1212.530000,0.000000,0.000000,0.000000,0.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000018,AWS-2026-08-0001,savings_plan_recurring,Commitment,777700000001,222222222222,rdsdatabase-222222-InstanceUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,Put,us-east-1,us-east-1a,0,Hrs,USD,2.620000,1865.440000,1865.440000,652.910000,-652.910000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000019,AWS-2026-08-0001,usage,Network,777700000001,222222222222,network-222222-Requests-Tier1,Amazon CloudFront,SKU-NET--Tier1,Requests-Tier1,Put,us-east-1,us-east-1a,900000,Requests,USD,0.010000,9000.000000,9000.000000,9000.000000,9000.000000,9000.000000,9000.000000,0.000000,0.000000,0.000000,0.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000020,AWS-2026-08-0001,usage,Network,777700000001,222222222222,network-222222-Bytes Transfer-To-Internet,Amazon CloudFront,SKU-NET-ternet,Bytes Transfer-To-Internet,Put,us-east-1,us-east-1a,1800,GB,USD,1.200000,2160.000000,2160.000000,2160.000000,2160.000000,2160.000000,2160.000000,0.000000,0.000000,0.000000,0.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000021,AWS-2026-08-0001,usage,Marketplace,777700000001,222222222222,marketplace-222222-Software(Redis-Labs),AWS Marketplace,SKU-MAR--Labs),Software(Redis-Labs),Put,us-east-1,us-east-1a,756,Hrs,USD,2.500000,1890.000000,1890.000000,1890.000000,1890.000000,1890.000000,1890.000000,0.000000,0.000000,0.000000,1890.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000022,AWS-2026-08-0001,support,Support,777700000001,222222222222,support-222222222222,AWS Support (Business),SUPPORT-BIZ,Support,Support,us-east-1,us-east-1a,1,Monthly,USD,0.000000,1886.630000,1886.630000,1886.630000,1886.630000,1886.630000,1886.630000,0.000000,0.000000,1886.630000,0.000000,payments-api,dev,Priya Kumar,CC-1001,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000023,AWS-2026-08-0001,usage,EC2Compute,777700000001,333333333333,ec2compute-333333-BoxUsage,Amazon Elastic Compute Cloud,SKU-EC2-xlarge,BoxUsage:m5.xlarge,RunInstances,us-east-1,us-east-1a,799,Hrs,USD,1.920000,1534.080000,1534.080000,997.150000,997.150000,997.150000,997.150000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000024,AWS-2026-08-0001,savings_plan_recurring,Commitment,777700000001,333333333333,ec2compute-333333-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,1.920000,1534.080000,1534.080000,536.930000,-536.930000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000025,AWS-2026-08-0001,usage,EC2Compute,777700000001,333333333333,ec2compute-333333-BoxUsage,Amazon Elastic Compute Cloud,SKU-EC2-xlarge,BoxUsage:c5.2xlarge,RunInstances,us-east-1,us-east-1a,399,Hrs,USD,3.400000,1356.600000,1356.600000,881.790000,881.790000,881.790000,881.790000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000026,AWS-2026-08-0001,savings_plan_recurring,Commitment,777700000001,333333333333,ec2compute-333333-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,3.400000,1356.600000,1356.600000,474.810000,-474.810000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000027,AWS-2026-08-0001,usage,Storage,777700000001,333333333333,storage-333333-TimedStorage-ByteHrs,Amazon Simple Storage Service,SKU-STO-yteHrs,TimedStorage-ByteHrs,Put,us-east-1,us-east-1a,15300,GB-Mo,USD,0.230000,3519.000000,3519.000000,3519.000000,3519.000000,3519.000000,3519.000000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000028,AWS-2026-08-0001,usage,RDSDatabase,777700000001,333333333333,rdsdatabase-333333-InstanceUsage,Amazon Relational Database Service,SKU-RDS-.large,InstanceUsage:db.r5.large,Put,us-east-1,us-east-1a,727,Hrs,USD,2.620000,1904.740000,1904.740000,1238.080000,1238.080000,1238.080000,1238.080000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000029,AWS-2026-08-0001,savings_plan_recurring,Commitment,777700000001,333333333333,rdsdatabase-333333-InstanceUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,Put,us-east-1,us-east-1a,0,Hrs,USD,2.620000,1904.740000,1904.740000,666.660000,-666.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000030,AWS-2026-08-0001,usage,Network,777700000001,333333333333,network-333333-Requests-Tier1,Amazon CloudFront,SKU-NET--Tier1,Requests-Tier1,Put,us-east-1,us-east-1a,846000,Requests,USD,0.010000,8460.000000,8460.000000,8460.000000,8460.000000,8460.000000,8460.000000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000031,AWS-2026-08-0001,usage,Network,777700000001,333333333333,network-333333-Bytes Transfer-To-Internet,Amazon CloudFront,SKU-NET-ternet,Bytes Transfer-To-Internet,Put,us-east-1,us-east-1a,1836,GB,USD,1.200000,2203.200000,2203.200000,2203.200000,2203.200000,2203.200000,2203.200000,0.000000,0.000000,0.000000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000032,AWS-2026-08-0001,usage,Marketplace,777700000001,333333333333,marketplace-333333-Software(Redis-Labs),AWS Marketplace,SKU-MAR--Labs),Software(Redis-Labs),Put,us-east-1,us-east-1a,662,Hrs,USD,2.500000,1655.000000,1655.000000,1655.000000,1655.000000,1655.000000,1655.000000,0.000000,0.000000,0.000000,1655.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000033,AWS-2026-08-0001,support,Support,777700000001,333333333333,support-333333333333,AWS Support (Business),SUPPORT-BIZ,Support,Support,us-east-1,us-east-1a,1,Monthly,USD,0.000000,1895.420000,1895.420000,1895.420000,1895.420000,1895.420000,1895.420000,0.000000,0.000000,1895.420000,0.000000,data-platform,prod,Luis Ortega,CC-2002,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000034,AWS-2026-08-0001,usage,EC2Compute,777700000001,444444444444,ec2compute-444444-BoxUsage,Amazon Elastic Compute Cloud,SKU-EC2-xlarge,BoxUsage:m5.xlarge,RunInstances,us-east-1,us-east-1a,777,Hrs,USD,1.920000,1491.840000,1491.840000,969.690000,969.690000,969.690000,969.690000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000035,AWS-2026-08-0001,savings_plan_recurring,Commitment,777700000001,444444444444,ec2compute-444444-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,1.920000,1491.840000,1491.840000,522.150000,-522.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000036,AWS-2026-08-0001,usage,EC2Compute,777700000001,444444444444,ec2compute-444444-BoxUsage,Amazon Elastic Compute Cloud,SKU-EC2-xlarge,BoxUsage:c5.2xlarge,RunInstances,us-east-1,us-east-1a,399,Hrs,USD,3.400000,1356.600000,1356.600000,881.790000,881.790000,881.790000,881.790000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000037,AWS-2026-08-0001,savings_plan_recurring,Commitment,777700000001,444444444444,ec2compute-444444-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,3.400000,1356.600000,1356.600000,474.810000,-474.810000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000038,AWS-2026-08-0001,usage,Storage,777700000001,444444444444,storage-444444-TimedStorage-ByteHrs,Amazon Simple Storage Service,SKU-STO-yteHrs,TimedStorage-ByteHrs,Put,us-east-1,us-east-1a,16200,GB-Mo,USD,0.230000,3726.000000,3726.000000,3726.000000,3726.000000,3726.000000,3726.000000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000039,AWS-2026-08-0001,usage,RDSDatabase,777700000001,444444444444,rdsdatabase-444444-InstanceUsage,Amazon Relational Database Service,SKU-RDS-.large,InstanceUsage:db.r5.large,Put,us-east-1,us-east-1a,734,Hrs,USD,2.620000,1923.080000,1923.080000,1250.000000,1250.000000,1250.000000,1250.000000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000040,AWS-2026-08-0001,savings_plan_recurring,Commitment,777700000001,444444444444,rdsdatabase-444444-InstanceUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,Put,us-east-1,us-east-1a,0,Hrs,USD,2.620000,1923.080000,1923.080000,673.080000,-673.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000041,AWS-2026-08-0001,usage,Network,777700000001,444444444444,network-444444-Requests-Tier1,Amazon CloudFront,SKU-NET--Tier1,Requests-Tier1,Put,us-east-1,us-east-1a,12978000,Requests,USD,0.010000,129780.000000,129780.000000,129780.000000,129780.000000,129780.000000,129780.000000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000042,AWS-2026-08-0001,usage,Network,777700000001,444444444444,network-444444-Bytes Transfer-To-Internet,Amazon CloudFront,SKU-NET-ternet,Bytes Transfer-To-Internet,Put,us-east-1,us-east-1a,1818,GB,USD,1.200000,2181.600000,2181.600000,2181.600000,2181.600000,2181.600000,2181.600000,0.000000,0.000000,0.000000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000043,AWS-2026-08-0001,usage,Marketplace,777700000001,444444444444,marketplace-444444-Software(Redis-Labs),AWS Marketplace,SKU-MAR--Labs),Software(Redis-Labs),Put,us-east-1,us-east-1a,691,Hrs,USD,2.500000,1727.500000,1727.500000,1727.500000,1727.500000,1727.500000,1727.500000,0.000000,0.000000,0.000000,1727.500000,ml-research,prod,Hana Sato,CC-3003,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000044,AWS-2026-08-0001,support,Support,777700000001,444444444444,support-444444444444,AWS Support (Business),SUPPORT-BIZ,Support,Support,us-east-1,us-east-1a,1,Monthly,USD,0.000000,14051.650000,14051.650000,14051.650000,14051.650000,14051.650000,14051.650000,0.000000,0.000000,14051.650000,0.000000,ml-research,prod,Hana Sato,CC-3003,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000045,AWS-2026-08-0001,usage,EC2Compute,777700000001,999999999999,ec2compute-999999-BoxUsage,Amazon Elastic Compute Cloud,SKU-EC2-xlarge,BoxUsage:m5.xlarge,RunInstances,us-east-1,us-east-1a,655,Hrs,USD,1.920000,1257.600000,1257.600000,817.440000,817.440000,817.440000,817.440000,0.000000,0.000000,0.000000,0.000000,legacy-batch,prod,,,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000046,AWS-2026-08-0001,savings_plan_recurring,Commitment,777700000001,999999999999,ec2compute-999999-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,1.920000,1257.600000,1257.600000,440.160000,-440.160000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,legacy-batch,prod,,,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000047,AWS-2026-08-0001,usage,EC2Compute,777700000001,999999999999,ec2compute-999999-BoxUsage,Amazon Elastic Compute Cloud,SKU-EC2-xlarge,BoxUsage:c5.2xlarge,RunInstances,us-east-1,us-east-1a,396,Hrs,USD,3.400000,1346.400000,1346.400000,875.160000,875.160000,875.160000,875.160000,0.000000,0.000000,0.000000,0.000000,legacy-batch,prod,,,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000048,AWS-2026-08-0001,savings_plan_recurring,Commitment,777700000001,999999999999,ec2compute-999999-BoxUsage,Savings Plans,SP-RECURRING,SavingsPlanRecurring,RunInstances,us-east-1,us-east-1a,0,Hrs,USD,3.400000,1346.400000,1346.400000,471.240000,-471.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,legacy-batch,prod,,,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-15T12:00:00+00:00,2026-09-01T00:00:00+00:00,777700000001-2026-08-000049,AWS-2026-08-0001,usage,Storage,777700000001,999999999999,storage-999999-TimedStorage-ByteHrs,Amazon Simple Storage Service,SKU-STO-yteHrs,TimedStorage-ByteHrs,Put,us-east-1,us-east-1a,13950,GB-Mo,USD,0.230000,3208.500000,3208.500000,3208.500000,3208.500000,3208.500000,3208.500000,0.000000,0.000000,0.000000,0.000000,legacy-batch,prod,,,false
