billing_period_start,billing_period_end,usage_start,usage_end,line_item_id,invoice_id,line_item_type,cost_category,billing_profile_id,billing_account_name,subscription_id,subscription_name,resource_group,resource_id,service,meter,meter_region,quantity,unit,currency,unit_price,list_cost,ondemand_cost_equivalent,pre_tax_cost,amortized_cost,effective_cost,net_cost,credit_cost,tax_cost,support_fee_cost,marketplace_cost,reservation_id,tag_application,tag_environment,tag_owner,tag_cost_center,is_late_adjustment
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,50001-alpha-2026-06-000011,AZ-2026-06-alpha,usage,Database,50001-alpha,Northwind EA Enrollment,aaaaaaaa-2222-4222-8222-222222222222,sub-payments-nonprod,rg-payments-nonprod,/subscriptions/aaaaaaaa-2222-4222-8222-222222222222/resourceGroups/rg-payments-nonprod/providers/azuredatabaseforpostgresql/general,Azure Database for PostgreSQL,General Purpose Ds_v2 vCore,eastus2,737,Hrs,USD,1.720000,1267.640000,1267.640000,1267.640000,1267.640000,1267.640000,1267.640000,0.000000,0.000000,0.000000,0.000000,,payments-api,dev,Priya Kumar,CC-1001,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,50001-alpha-2026-06-000012,AZ-2026-06-alpha,usage,Network,50001-alpha,Northwind EA Enrollment,aaaaaaaa-2222-4222-8222-222222222222,sub-payments-nonprod,rg-payments-nonprod,/subscriptions/aaaaaaaa-2222-4222-8222-222222222222/resourceGroups/rg-payments-nonprod/providers/applicationgateway/v2,Application Gateway,V2 Standard Capacity Unit,eastus2,781,Hrs,USD,0.330000,257.730000,257.730000,257.730000,257.730000,257.730000,257.730000,0.000000,0.000000,0.000000,0.000000,,payments-api,dev,Priya Kumar,CC-1001,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,50001-alpha-2026-06-000013,AZ-2026-06-alpha,usage,Marketplace,50001-alpha,Northwind EA Enrollment,aaaaaaaa-2222-4222-8222-222222222222,sub-payments-nonprod,rg-payments-nonprod,/subscriptions/aaaaaaaa-2222-4222-8222-222222222222/resourceGroups/rg-payments-nonprod/providers/marketplace/datadog-saas-logs,Marketplace,Datadog-SaaS-Logs,eastus2,2,Contracts,USD,6.500000,13.000000,13.000000,13.000000,13.000000,13.000000,13.000000,0.000000,0.000000,0.000000,13.000000,,payments-api,dev,Priya Kumar,CC-1001,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,50001-alpha-2026-06-000014,AZ-2026-06-alpha,support,Support,50001-alpha,Northwind EA Enrollment,aaaaaaaa-2222-4222-8222-222222222222,sub-payments-nonprod,rg-payments-nonprod,/subscriptions/aaaaaaaa-2222-4222-8222-222222222222/support,Azure Support Plan,Support,eastus2,1,Monthly,USD,270.270000,270.270000,0.000000,270.270000,270.270000,270.270000,270.270000,0.000000,0.000000,270.270000,0.000000,,payments-api,dev,Priya Kumar,CC-1001,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,50001-alpha-2026-06-000015,AZ-2026-06-alpha,usage,Compute,50001-alpha,Northwind EA Enrollment,aaaaaaaa-3333-4333-8333-333333333333,sub-data-analytics,rg-data-analytics,/subscriptions/aaaaaaaa-3333-4333-8333-333333333333/resourceGroups/rg-data-analytics/providers/virtualmachines/b,Virtual Machines,B series standard_B2ms,eastus2,1562,Hrs,USD,0.830000,1296.460000,1296.460000,907.520000,907.520000,907.520000,907.520000,0.000000,0.000000,0.000000,0.000000,ri-rg-data-analytics,data-platform,prod,Luis Ortega,CC-2002,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,50001-alpha-2026-06-000016,AZ-2026-06-alpha,usage,Compute,50001-alpha,Northwind EA Enrollment,aaaaaaaa-3333-4333-8333-333333333333,sub-data-analytics,rg-data-analytics,/subscriptions/aaaaaaaa-3333-4333-8333-333333333333/resourceGroups/rg-data-analytics/providers/virtualmachines/d,Virtual Machines,D series standard_D4s_v5,eastus2,763,Hrs,USD,1.920000,1464.960000,1464.960000,1025.470000,1025.470000,1025.470000,1025.470000,0.000000,0.000000,0.000000,0.000000,ri-rg-data-analytics,data-platform,prod,Luis Ortega,CC-2002,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,50001-alpha-2026-06-000017,AZ-2026-06-alpha,usage,Storage,50001-alpha,Northwind EA Enrollment,aaaaaaaa-3333-4333-8333-333333333333,sub-data-analytics,rg-data-analytics,/subscriptions/aaaaaaaa-3333-4333-8333-333333333333/resourceGroups/rg-data-analytics/providers/storage/hot,Storage,Hot LRS Data Stored,eastus2,21120,GB-Mo,USD,0.070000,1478.400000,1478.400000,1478.400000,1478.400000,1478.400000,1478.400000,0.000000,0.000000,0.000000,0.000000,,data-platform,prod,Luis Ortega,CC-2002,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,50001-alpha-2026-06-000018,AZ-2026-06-alpha,usage,Database,50001-alpha,Northwind EA Enrollment,aaaaaaaa-3333-4333-8333-333333333333,sub-data-analytics,rg-data-analytics,/subscriptions/aaaaaaaa-3333-4333-8333-333333333333/resourceGroups/rg-data-analytics/providers/azuredatabaseforpostgresql/general,Azure Database for PostgreSQL,General Purpose Ds_v2 vCore,eastus2,803,Hrs,USD,1.720000,1381.160000,1381.160000,966.810000,966.810000,966.810000,966.810000,0.000000,0.000000,0.000000,0.000000,ri-rg-data-analytics,data-platform,prod,Luis Ortega,CC-2002,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,50001-alpha-2026-06-000019,AZ-2026-06-alpha,usage,Network,50001-alpha,Northwind EA Enrollment,aaaaaaaa-3333-4333-8333-333333333333,sub-data-analytics,rg-data-analytics,/subscriptions/aaaaaaaa-3333-4333-8333-333333333333/resourceGroups/rg-data-analytics/providers/applicationgateway/v2,Application Gateway,V2 Standard Capacity Unit,eastus2,700,Hrs,USD,0.330000,231.000000,231.000000,231.000000,231.000000,231.000000,231.000000,0.000000,0.000000,0.000000,0.000000,,data-platform,prod,Luis Ortega,CC-2002,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,50001-alpha-2026-06-000020,AZ-2026-06-alpha,usage,Marketplace,50001-alpha,Northwind EA Enrollment,aaaaaaaa-3333-4333-8333-333333333333,sub-data-analytics,rg-data-analytics,/subscriptions/aaaaaaaa-3333-4333-8333-333333333333/resourceGroups/rg-data-analytics/providers/marketplace/datadog-saas-logs,Marketplace,Datadog-SaaS-Logs,eastus2,2,Contracts,USD,6.500000,13.000000,13.000000,13.000000,13.000000,13.000000,13.000000,0.000000,0.000000,0.000000,13.000000,,data-platform,prod,Luis Ortega,CC-2002,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,50001-alpha-2026-06-000021,AZ-2026-06-alpha,support,Support,50001-alpha,Northwind EA Enrollment,aaaaaaaa-3333-4333-8333-333333333333,sub-data-analytics,rg-data-analytics,/subscriptions/aaaaaaaa-3333-4333-8333-333333333333/support,Azure Support Plan,Support,eastus2,1,Monthly,USD,231.110000,231.110000,0.000000,231.110000,231.110000,231.110000,231.110000,0.000000,0.000000,231.110000,0.000000,,data-platform,prod,Luis Ortega,CC-2002,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,50001-alpha-2026-06-000022,AZ-2026-06-alpha,usage,Compute,50001-alpha,Northwind EA Enrollment,unmapped-0000-4000-8000-000000000099,sub-legacy-forgotten,rg-legacy-forgotten,/subscriptions/unmapped-0000-4000-8000-000000000099/resourceGroups/rg-legacy-forgotten/providers/virtualmachines/b,Virtual Machines,B series standard_B2ms,eastus2,1489,Hrs,USD,0.830000,1235.870000,1235.870000,1235.870000,1235.870000,1235.870000,1235.870000,0.000000,0.000000,0.000000,0.000000,,legacy-batch,orphan,,,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,50001-alpha-2026-06-000023,AZ-2026-06-alpha,usage,Compute,50001-alpha,Northwind EA Enrollment,unmapped-0000-4000-8000-000000000099,sub-legacy-forgotten,rg-legacy-forgotten,/subscriptions/unmapped-0000-4000-8000-000000000099/resourceGroups/rg-legacy-forgotten/providers/virtualmachines/d,Virtual Machines,D series standard_D4s_v5,eastus2,648,Hrs,USD,1.920000,1244.160000,1244.160000,1244.160000,1244.160000,1244.160000,1244.160000,0.000000,0.000000,0.000000,0.000000,,legacy-batch,orphan,,,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,50001-alpha-2026-06-000024,AZ-2026-06-alpha,usage,Storage,50001-alpha,Northwind EA Enrollment,unmapped-0000-4000-8000-000000000099,sub-legacy-forgotten,rg-legacy-forgotten,/subscriptions/unmapped-0000-4000-8000-000000000099/resourceGroups/rg-legacy-forgotten/providers/storage/hot,Storage,Hot LRS Data Stored,eastus2,22220,GB-Mo,USD,0.070000,1555.400000,1555.400000,1555.400000,1555.400000,1555.400000,1555.400000,0.000000,0.000000,0.000000,0.000000,,legacy-batch,orphan,,,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,50001-alpha-2026-06-000025,AZ-2026-06-alpha,usage,Database,50001-alpha,Northwind EA Enrollment,unmapped-0000-4000-8000-000000000099,sub-legacy-forgotten,rg-legacy-forgotten,/subscriptions/unmapped-0000-4000-8000-000000000099/resourceGroups/rg-legacy-forgotten/providers/azuredatabaseforpostgresql/general,Azure Database for PostgreSQL,General Purpose Ds_v2 vCore,eastus2,664,Hrs,USD,1.720000,1142.080000,1142.080000,1142.080000,1142.080000,1142.080000,1142.080000,0.000000,0.000000,0.000000,0.000000,,legacy-batch,orphan,,,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,50001-alpha-2026-06-000026,AZ-2026-06-alpha,usage,Network,50001-alpha,Northwind EA Enrollment,unmapped-0000-4000-8000-000000000099,sub-legacy-forgotten,rg-legacy-forgotten,/subscriptions/unmapped-0000-4000-8000-000000000099/resourceGroups/rg-legacy-forgotten/providers/applicationgateway/v2,Application Gateway,V2 Standard Capacity Unit,eastus2,686,Hrs,USD,0.330000,226.380000,226.380000,226.380000,226.380000,226.380000,226.380000,0.000000,0.000000,0.000000,0.000000,,legacy-batch,orphan,,,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,50001-alpha-2026-06-000027,AZ-2026-06-alpha,usage,Marketplace,50001-alpha,Northwind EA Enrollment,unmapped-0000-4000-8000-000000000099,sub-legacy-forgotten,rg-legacy-forgotten,/subscriptions/unmapped-0000-4000-8000-000000000099/resourceGroups/rg-legacy-forgotten/providers/marketplace/datadog-saas-logs,Marketplace,Datadog-SaaS-Logs,eastus2,2,Contracts,USD,6.500000,13.000000,13.000000,13.000000,13.000000,13.000000,13.000000,0.000000,0.000000,0.000000,13.000000,,legacy-batch,orphan,,,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,50001-alpha-2026-06-000028,AZ-2026-06-alpha,support,Support,50001-alpha,Northwind EA Enrollment,unmapped-0000-4000-8000-000000000099,sub-legacy-forgotten,rg-legacy-forgotten,/subscriptions/unmapped-0000-4000-8000-000000000099/support,Azure Support Plan,Support,eastus2,1,Monthly,USD,270.840000,270.840000,0.000000,270.840000,270.840000,270.840000,270.840000,0.000000,0.000000,270.840000,0.000000,,legacy-batch,orphan,,,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,50001-alpha-2026-06-000029,AZ-2026-06-alpha,tax,Tax,50001-alpha,Northwind EA Enrollment,50001-alpha,enrollment-level,,tax-monthly,Tax,Tax,eastus2,1,Monthly,USD,0.000000,1687.520000,0.000000,1687.520000,1687.520000,1687.520000,0.000000,0.000000,1687.520000,0.000000,0.000000,,,,,,false
