billing_period_start,billing_period_end,usage_start,usage_end,line_item_id,invoice_id,line_item_type,cost_category,billing_profile_id,billing_account_name,subscription_id,subscription_name,resource_group,resource_id,service,meter,meter_region,quantity,unit,currency,unit_price,list_cost,ondemand_cost_equivalent,pre_tax_cost,amortized_cost,effective_cost,net_cost,credit_cost,tax_cost,support_fee_cost,marketplace_cost,reservation_id,tag_application,tag_environment,tag_owner,tag_cost_center,is_late_adjustment
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,50001-alpha-2026-08-000012,AZ-2026-08-alpha,usage,Network,50001-alpha,Northwind EA Enrollment,aaaaaaaa-2222-4222-8222-222222222222,sub-payments-nonprod,rg-payments-nonprod,/subscriptions/aaaaaaaa-2222-4222-8222-222222222222/resourceGroups/rg-payments-nonprod/providers/applicationgateway/v2,Application Gateway,V2 Standard Capacity Unit,eastus2,715,Hrs,USD,0.330000,235.950000,235.950000,235.950000,235.950000,235.950000,235.950000,0.000000,0.000000,0.000000,0.000000,,payments-api,dev,Priya Kumar,CC-1001,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,50001-alpha-2026-08-000013,AZ-2026-08-alpha,usage,Marketplace,50001-alpha,Northwind EA Enrollment,aaaaaaaa-2222-4222-8222-222222222222,sub-payments-nonprod,rg-payments-nonprod,/subscriptions/aaaaaaaa-2222-4222-8222-222222222222/resourceGroups/rg-payments-nonprod/providers/marketplace/datadog-saas-logs,Marketplace,Datadog-SaaS-Logs,eastus2,1,Contracts,USD,6.500000,6.500000,6.500000,6.500000,6.500000,6.500000,6.500000,0.000000,0.000000,0.000000,6.500000,,payments-api,dev,Priya Kumar,CC-1001,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,50001-alpha-2026-08-000014,AZ-2026-08-alpha,support,Support,50001-alpha,Northwind EA Enrollment,aaaaaaaa-2222-4222-8222-222222222222,sub-payments-nonprod,rg-payments-nonprod,/subscriptions/aaaaaaaa-2222-4222-8222-222222222222/support,Azure Support Plan,Support,eastus2,1,Monthly,USD,271.380000,271.380000,0.000000,271.380000,271.380000,271.380000,271.380000,0.000000,0.000000,271.380000,0.000000,,payments-api,dev,Priya Kumar,CC-1001,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,50001-alpha-2026-08-000015,AZ-2026-08-alpha,usage,Compute,50001-alpha,Northwind EA Enrollment,aaaaaaaa-3333-4333-8333-333333333333,sub-data-analytics,rg-data-analytics,/subscriptions/aaaaaaaa-3333-4333-8333-333333333333/resourceGroups/rg-data-analytics/providers/virtualmachines/b,Virtual Machines,B series standard_B2ms,eastus2,1562,Hrs,USD,0.830000,1296.460000,1296.460000,907.520000,907.520000,907.520000,907.520000,0.000000,0.000000,0.000000,0.000000,ri-rg-data-analytics,data-platform,prod,Luis Ortega,CC-2002,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,50001-alpha-2026-08-000016,AZ-2026-08-alpha,usage,Compute,50001-alpha,Northwind EA Enrollment,aaaaaaaa-3333-4333-8333-333333333333,sub-data-analytics,rg-data-analytics,/subscriptions/aaaaaaaa-3333-4333-8333-333333333333/resourceGroups/rg-data-analytics/providers/virtualmachines/d,Virtual Machines,D series standard_D4s_v5,eastus2,691,Hrs,USD,1.920000,1326.720000,1326.720000,928.700000,928.700000,928.700000,928.700000,0.000000,0.000000,0.000000,0.000000,ri-rg-data-analytics,data-platform,prod,Luis Ortega,CC-2002,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,50001-alpha-2026-08-000017,AZ-2026-08-alpha,usage,Storage,50001-alpha,Northwind EA Enrollment,aaaaaaaa-3333-4333-8333-333333333333,sub-data-analytics,rg-data-analytics,/subscriptions/aaaaaaaa-3333-4333-8333-333333333333/resourceGroups/rg-data-analytics/providers/storage/hot,Storage,Hot LRS Data Stored,eastus2,22880,GB-Mo,USD,0.070000,1601.600000,1601.600000,1601.600000,1601.600000,1601.600000,1601.600000,0.000000,0.000000,0.000000,0.000000,,data-platform,prod,Luis Ortega,CC-2002,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,50001-alpha-2026-08-000018,AZ-2026-08-alpha,usage,Database,50001-alpha,Northwind EA Enrollment,aaaaaaaa-3333-4333-8333-333333333333,sub-data-analytics,rg-data-analytics,/subscriptions/aaaaaaaa-3333-4333-8333-333333333333/resourceGroups/rg-data-analytics/providers/azuredatabaseforpostgresql/general,Azure Database for PostgreSQL,General Purpose Ds_v2 vCore,eastus2,766,Hrs,USD,1.720000,1317.520000,1317.520000,922.260000,922.260000,922.260000,922.260000,0.000000,0.000000,0.000000,0.000000,ri-rg-data-analytics,data-platform,prod,Luis Ortega,CC-2002,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,50001-alpha-2026-08-000019,AZ-2026-08-alpha,usage,Network,50001-alpha,Northwind EA Enrollment,aaaaaaaa-3333-4333-8333-333333333333,sub-data-analytics,rg-data-analytics,/subscriptions/aaaaaaaa-3333-4333-8333-333333333333/resourceGroups/rg-data-analytics/providers/applicationgateway/v2,Application Gateway,V2 Standard Capacity Unit,eastus2,686,Hrs,USD,0.330000,226.380000,226.380000,226.380000,226.380000,226.380000,226.380000,0.000000,0.000000,0.000000,0.000000,,data-platform,prod,Luis Ortega,CC-2002,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,50001-alpha-2026-08-000020,AZ-2026-08-alpha,usage,Marketplace,50001-alpha,Northwind EA Enrollment,aaaaaaaa-3333-4333-8333-333333333333,sub-data-analytics,rg-data-analytics,/subscriptions/aaaaaaaa-3333-4333-8333-333333333333/resourceGroups/rg-data-analytics/providers/marketplace/datadog-saas-logs,Marketplace,Datadog-SaaS-Logs,eastus2,1,Contracts,USD,6.500000,6.500000,6.500000,6.500000,6.500000,6.500000,6.500000,0.000000,0.000000,0.000000,6.500000,,data-platform,prod,Luis Ortega,CC-2002,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,50001-alpha-2026-08-000021,AZ-2026-08-alpha,support,Support,50001-alpha,Northwind EA Enrollment,aaaaaaaa-3333-4333-8333-333333333333,sub-data-analytics,rg-data-analytics,/subscriptions/aaaaaaaa-3333-4333-8333-333333333333/support,Azure Support Plan,Support,eastus2,1,Monthly,USD,229.640000,229.640000,0.000000,229.640000,229.640000,229.640000,229.640000,0.000000,0.000000,229.640000,0.000000,,data-platform,prod,Luis Ortega,CC-2002,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,50001-alpha-2026-08-000022,AZ-2026-08-alpha,usage,Compute,50001-alpha,Northwind EA Enrollment,unmapped-0000-4000-8000-000000000099,sub-legacy-forgotten,rg-legacy-forgotten,/subscriptions/unmapped-0000-4000-8000-000000000099/resourceGroups/rg-legacy-forgotten/providers/virtualmachines/b,Virtual Machines,B series standard_B2ms,eastus2,1314,Hrs,USD,0.830000,1090.620000,1090.620000,1090.620000,1090.620000,1090.620000,1090.620000,0.000000,0.000000,0.000000,0.000000,,legacy-batch,orphan,,,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,50001-alpha-2026-08-000023,AZ-2026-08-alpha,usage,Compute,50001-alpha,Northwind EA Enrollment,unmapped-0000-4000-8000-000000000099,sub-legacy-forgotten,rg-legacy-forgotten,/subscriptions/unmapped-0000-4000-8000-000000000099/resourceGroups/rg-legacy-forgotten/providers/virtualmachines/d,Virtual Machines,D series standard_D4s_v5,eastus2,712,Hrs,USD,1.920000,1367.040000,1367.040000,1367.040000,1367.040000,1367.040000,1367.040000,0.000000,0.000000,0.000000,0.000000,,legacy-batch,orphan,,,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,50001-alpha-2026-08-000024,AZ-2026-08-alpha,usage,Storage,50001-alpha,Northwind EA Enrollment,unmapped-0000-4000-8000-000000000099,sub-legacy-forgotten,rg-legacy-forgotten,/subscriptions/unmapped-0000-4000-8000-000000000099/resourceGroups/rg-legacy-forgotten/providers/storage/hot,Storage,Hot LRS Data Stored,eastus2,23100,GB-Mo,USD,0.070000,1617.000000,1617.000000,1617.000000,1617.000000,1617.000000,1617.000000,0.000000,0.000000,0.000000,0.000000,,legacy-batch,orphan,,,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,50001-alpha-2026-08-000025,AZ-2026-08-alpha,usage,Database,50001-alpha,Northwind EA Enrollment,unmapped-0000-4000-8000-000000000099,sub-legacy-forgotten,rg-legacy-forgotten,/subscriptions/unmapped-0000-4000-8000-000000000099/resourceGroups/rg-legacy-forgotten/providers/azuredatabaseforpostgresql/general,Azure Database for PostgreSQL,General Purpose Ds_v2 vCore,eastus2,678,Hrs,USD,1.720000,1166.160000,1166.160000,1166.160000,1166.160000,1166.160000,1166.160000,0.000000,0.000000,0.000000,0.000000,,legacy-batch,orphan,,,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,50001-alpha-2026-08-000026,AZ-2026-08-alpha,usage,Network,50001-alpha,Northwind EA Enrollment,unmapped-0000-4000-8000-000000000099,sub-legacy-forgotten,rg-legacy-forgotten,/subscriptions/unmapped-0000-4000-8000-000000000099/resourceGroups/rg-legacy-forgotten/providers/applicationgateway/v2,Application Gateway,V2 Standard Capacity Unit,eastus2,671,Hrs,USD,0.330000,221.430000,221.430000,221.430000,221.430000,221.430000,221.430000,0.000000,0.000000,0.000000,0.000000,,legacy-batch,orphan,,,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,50001-alpha-2026-08-000027,AZ-2026-08-alpha,usage,Marketplace,50001-alpha,Northwind EA Enrollment,unmapped-0000-4000-8000-000000000099,sub-legacy-forgotten,rg-legacy-forgotten,/subscriptions/unmapped-0000-4000-8000-000000000099/resourceGroups/rg-legacy-forgotten/providers/marketplace/datadog-saas-logs,Marketplace,Datadog-SaaS-Logs,eastus2,1,Contracts,USD,6.500000,6.500000,6.500000,6.500000,6.500000,6.500000,6.500000,0.000000,0.000000,0.000000,6.500000,,legacy-batch,orphan,,,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,50001-alpha-2026-08-000028,AZ-2026-08-alpha,support,Support,50001-alpha,Northwind EA Enrollment,unmapped-0000-4000-8000-000000000099,sub-legacy-forgotten,rg-legacy-forgotten,/subscriptions/unmapped-0000-4000-8000-000000000099/support,Azure Support Plan,Support,eastus2,1,Monthly,USD,273.430000,273.430000,0.000000,273.430000,273.430000,273.430000,273.430000,0.000000,0.000000,273.430000,0.000000,,legacy-batch,orphan,,,false
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,50001-alpha-2026-08-000029,AZ-2026-08-alpha,tax,Tax,50001-alpha,Northwind EA Enrollment,50001-alpha,enrollment-level,,tax-monthly,Tax,Tax,eastus2,1,Monthly,USD,0.000000,1683.280000,0.000000,1683.280000,1683.280000,1683.280000,0.000000,0.000000,1683.280000,0.000000,0.000000,,,,,,false
2026-06-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2026-06-09T00:00:00+00:00,2026-09-01T00:00:00+00:00,50001-alpha-2026-08-LATE-000001,AZ-2026-08-alpha,adjustment,Adjustment,50001-alpha,Northwind EA Enrollment,aaaaaaaa-1111-4111-8111-111111111111,sub-payments-prod,rg-payments-prod,late-june-09,Virtual Machines,B series standard_B2ms,eastus2,1,Hrs,USD,0.830000,3100,0.000000,3100,3100,3100,3100,0.000000,0.000000,0.000000,0.000000,ri-rg-payments-prod,payments-api,prod,Priya Kumar,CC-1001,true
2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,2026-08-01T00:00:00+00:00,2026-09-01T00:00:00+00:00,50001-alpha-2026-08-SUMMARY-000001,AZ-2026-08-alpha,provider_summary,Summary,50001-alpha,Northwind EA Enrollment,50001-alpha,enrollment-level,,invoice-summary,Azure Invoice Summary,InvoiceTotal,eastus2,0,Monthly,USD,0.830000,0.000000,0.000000,26004.280000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,false
